Month,Customer,Customer_Type,Customer_Age,Product,Product_Type,Revenue,,,,,,,,,,,,,,,,
2022-02-01,FinanceLoom Group,Consulting,>= 1 Year,vu_m3,Valuation,435,,,,,,,,,,,,,,,,
2022-02-01,InvestHarbor Partners,Wealth Management,>= 1 Year,vu_m6,Valuation,435,,,,,,,,,,,,,,,,
2022-03-01,WiseHarbor Management,Consulting,>= 1 Year,ac_m5,Accounting,435,,,,,,,,,,,,,,,,
2022-03-01,TradeMark Financial,Accounting,>= 1 Year,an_m6,Analysis,435,,,,,,,,,,,,,,,,
2022-03-01,DollarHarvest Holdings,Accounting,>= 1 Year,rp_m4,Reporting,435,,,,,,,,,,,,,,,,
2022-05-01,InvestSphere Ventures,Research,>= 1 Year,vu_m3,Valuation,435,,,,,,,,,,,,,,,,
2022-07-01,PlatinumPulse Investments,Consulting,>= 1 Year,ac_m3,Accounting,435,,,,,,,,,,,,,,,,
2022-08-01,WiseHarbor Management,Consulting,>= 1 Year,ac_m5,Accounting,435,,,,,,,,,,,,,,,,
2022-08-01,FinanceLoom Group,Consulting,>= 1 Year,an_m6,Analysis,435,,,,,,,,,,,,,,,,
2022-08-01,BlueStar Investments,Consulting,>= 1 Year,vu_m6,Valuation,435,,,,,,,,,,,,,,,,
2022-09-01,StellarMax Financial,Consulting,>= 1 Year,vu_m5,Valuation,435,,,,,,,,,,,,,,,,
2022-09-01,BlueStar Investments,Consulting,>= 1 Year,vu_m6,Valuation,435,,,,,,,,,,,,,,,,
2022-10-01,CoinTrust Consultants,Research,>= 1 Year,vu_m6,Valuation,435,,,,,,,,,,,,,,,,
2022-11-01,EquiPulse Finance,Accounting,>= 1 Year,rp_m1,Reporting,435,,,,,,,,,,,,,,,,
2022-11-01,EquiPulse Finance,Accounting,>= 1 Year,rp_m4,Reporting,435,,,,,,,,,,,,,,,,
2022-12-01,EquiGrowth Management,Accounting,>= 1 Year,ac_m4,Accounting,435,,,,,,,,,,,,,,,,
2023-01-01,DollarHarvest Holdings,Accounting,>= 1 Year,fc_m4,Forecasting,435,,,,,,,,,,,,,,,,
2023-01-01,StellarMax Financial,Consulting,>= 1 Year,vu_m5,Valuation,435,,,,,,,,,,,,,,,,
2023-02-01,BlueStar Investments,Consulting,>= 1 Year,an_m6,Analysis,435,,,,,,,,,,,,,,,,
2023-02-01,TrueFunds Consultants,Wealth Management,>= 1 Year,vu_m3,Valuation,435,,,,,,,,,,,,,,,,
2023-02-01,DollarCrafters Wealth,Wealth Management,>= 1 Year,vu_m5,Valuation,435,,,,,,,,,,,,,,,,
2023-03-01,TradeMark Financial,Accounting,>= 1 Year,ac_m3,Accounting,435,,,,,,,,,,,,,,,,
2023-03-01,CoinGuard Advisors,Accounting,>= 1 Year,rp_m3,Reporting,435,,,,,,,,,,,,,,,,
2023-03-01,QuantumPeak Advisors,Accounting,< 1 Year,vu_m3,Valuation,435,,,,,,,,,,,,,,,,
2023-03-01,BeaconWealth Solutions,Consulting,>= 1 Year,vu_m3,Valuation,435,,,,,,,,,,,,,,,,
2023-04-01,EquiPulse Finance,Accounting,>= 1 Year,fc_m1,Forecasting,435,,,,,,,,,,,,,,,,
2023-04-01,PlatinumPulse Investments,Consulting,>= 1 Year,rp_m1,Reporting,435,,,,,,,,,,,,,,,,
2023-04-01,CoinGuard Advisors,Accounting,>= 1 Year,rp_m3,Reporting,435,,,,,,,,,,,,,,,,
2023-05-01,MoneyMax Finance,Accounting,>= 1 Year,ac_m4,Accounting,435,,,,,,,,,,,,,,,,
2023-05-01,GrowthMosaic Financial,Accounting,>= 1 Year,fc_m1,Forecasting,435,,,,,,,,,,,,,,,,
2023-05-01,QuantumPeak Advisors,Accounting,< 1 Year,rp_m3,Reporting,435,,,,,,,,,,,,,,,,
2023-05-01,WealthStrive Advisors,Research,>= 1 Year,rp_m4,Reporting,435,,,,,,,,,,,,,,,,
2023-05-01,BeaconCrest Ventures,Wealth Management,>= 1 Year,vu_m1,Valuation,435,,,,,,,,,,,,,,,,
2023-05-01,WiseWealth Enterprises,Accounting,>= 1 Year,vu_m5,Valuation,435,,,,,,,,,,,,,,,,
2023-05-01,WealthHarbor Enterprises,Research,< 1 Year,vu_m6,Valuation,435,,,,,,,,,,,,,,,,
2023-06-01,NovaFunds Advisors,Accounting,>= 1 Year,an_m6,Analysis,435,,,,,,,,,,,,,,,,
2023-06-01,BlueStar Investments,Consulting,>= 1 Year,an_m6,Analysis,435,,,,,,,,,,,,,,,,
2023-06-01,WealthHarbor Enterprises,Research,< 1 Year,vu_m3,Valuation,435,,,,,,,,,,,,,,,,
2023-06-01,GrowthMosaic Financial,Accounting,>= 1 Year,vu_m3,Valuation,435,,,,,,,,,,,,,,,,
2023-06-01,WiseWealth Enterprises,Accounting,>= 1 Year,vu_m5,Valuation,435,,,,,,,,,,,,,,,,
2020-03-01,CreditWise Solutions,Consulting,>= 1 Year,vu_m1,Valuation,430,,,,,,,,,,,,,,,,
2020-06-01,StellarStone Finance,Consulting,>= 1 Year,ac_m5,Accounting,430,,,,,,,,,,,,,,,,
2020-07-01,TradeMark Financial,Accounting,>= 1 Year,an_m6,Analysis,430,,,,,,,,,,,,,,,,
2020-07-01,NovaFusion Group,Accounting,>= 1 Year,an_m7,Analysis,215,,,,,,,,,,,,,,,,
2020-08-01,TrustLink Financial,Accounting,>= 1 Year,an_m6,Analysis,430,,,,,,,,,,,,,,,,
2020-10-01,SecureWay Capital,Consulting,>= 1 Year,rp_m6,Reporting,430,,,,,,,,,,,,,,,,
2020-12-01,TradeMark Financial,Accounting,>= 1 Year,an_m6,Analysis,430,,,,,,,,,,,,,,,,
2021-01-01,StarQuest Investments,Research,>= 1 Year,rp_m2,Reporting,430,,,,,,,,,,,,,,,,
2021-01-01,ApexPulse Finance,Wealth Management,>= 1 Year,vu_m6,Valuation,430,,,,,,,,,,,,,,,,
2021-01-01,WiseHarbor Management,Consulting,>= 1 Year,vu_m6,Valuation,430,,,,,,,,,,,,,,,,
2021-02-01,TrustPulse Consultants,Accounting,>= 1 Year,an_m6,Analysis,430,,,,,,,,,,,,,,,,
2021-02-01,GrowthVista Finance,Wealth Management,>= 1 Year,rp_m2,Reporting,430,,,,,,,,,,,,,,,,
2021-03-01,GrowthVista Finance,Wealth Management,>= 1 Year,an_m7,Analysis,215,,,,,,,,,,,,,,,,
2021-04-01,NovaFunds Advisors,Accounting,>= 1 Year,ac_m5,Accounting,430,,,,,,,,,,,,,,,,
2021-04-01,ProsperPlus Capital,Accounting,>= 1 Year,rp_m3,Reporting,430,,,,,,,,,,,,,,,,
2021-04-01,GrowthGlide Investments,Consulting,>= 1 Year,vu_m6,Valuation,430,,,,,,,,,,,,,,,,
2021-05-01,PrimeEagle Financial,Research,>= 1 Year,rp_m4,Reporting,430,,,,,,,,,,,,,,,,
2021-05-01,WiseHarbor Management,Consulting,>= 1 Year,rp_m4,Reporting,430,,,,,,,,,,,,,,,,
2021-05-01,PrimeEagle Financial,Research,>= 1 Year,vu_m3,Valuation,430,,,,,,,,,,,,,,,,
2021-06-01,TrustPulse Consultants,Accounting,>= 1 Year,an_m6,Analysis,430,,,,,,,,,,,,,,,,
2021-08-01,GrowthVista Finance,Wealth Management,>= 1 Year,rp_m2,Reporting,430,,,,,,,,,,,,,,,,
2021-10-01,NovaBucks Financial,Wealth Management,>= 1 Year,rp_m1,Reporting,430,,,,,,,,,,,,,,,,
2021-11-01,NovaBucks Financial,Wealth Management,>= 1 Year,ac_m5,Accounting,430,,,,,,,,,,,,,,,,
2021-12-01,SilverEdge Management,Research,>= 1 Year,rp_m2,Reporting,430,,,,,,,,,,,,,,,,
2021-12-01,DollarHarvest Holdings,Accounting,>= 1 Year,vu_m1,Valuation,430,,,,,,,,,,,,,,,,
2021-12-01,GoldHarbor Advisors,Research,>= 1 Year,vu_m3,Valuation,430,,,,,,,,,,,,,,,,
2022-01-01,QuantumEdge Financial,Research,>= 1 Year,rp_m1,Reporting,430,,,,,,,,,,,,,,,,
2022-03-01,GrowthMatrix Advisors,Consulting,>= 1 Year,an_m7,Analysis,215,,,,,,,,,,,,,,,,
2022-03-01,TrustWave Capital,Accounting,>= 1 Year,an_m7,Analysis,215,,,,,,,,,,,,,,,,
2022-03-01,TrueFunds Consultants,Wealth Management,>= 1 Year,rp_m3,Reporting,430,,,,,,,,,,,,,,,,
2022-04-01,PlatinumPulse Investments,Consulting,>= 1 Year,ac_m5,Accounting,430,,,,,,,,,,,,,,,,
2022-04-01,BlueWave Investments,Consulting,>= 1 Year,vu_m5,Valuation,430,,,,,,,,,,,,,,,,
2022-06-01,NovaBucks Financial,Wealth Management,>= 1 Year,rp_m4,Reporting,430,,,,,,,,,,,,,,,,
2022-07-01,PlatinumPulse Investments,Consulting,>= 1 Year,rp_m3,Reporting,430,,,,,,,,,,,,,,,,
2022-07-01,CoinTrust Consultants,Research,>= 1 Year,vu_m6,Valuation,430,,,,,,,,,,,,,,,,
2022-08-01,WiseWealth Enterprises,Accounting,>= 1 Year,ac_m4,Accounting,430,,,,,,,,,,,,,,,,
2022-09-01,InvestWorx Holdings,Wealth Management,>= 1 Year,an_m7,Analysis,215,,,,,,,,,,,,,,,,
2022-09-01,PlatinumCrest Solutions,Consulting,< 1 Year,an_m7,Analysis,215,,,,,,,,,,,,,,,,
2022-09-01,EquiEdge Financial,Research,>= 1 Year,rp_m3,Reporting,430,,,,,,,,,,,,,,,,
2022-09-01,CapitalCrafters Finance,Research,>= 1 Year,vu_m5,Valuation,430,,,,,,,,,,,,,,,,
2022-11-01,SilverCrest Finance,Accounting,>= 1 Year,an_m7,Analysis,215,,,,,,,,,,,,,,,,
2022-11-01,PrimeEagle Financial,Research,>= 1 Year,rp_m4,Reporting,430,,,,,,,,,,,,,,,,
2022-12-01,FortunaFund Management,Consulting,>= 1 Year,ac_m7,Accounting,430,,,,,,,,,,,,,,,,
2022-12-01,DollarHarvest Holdings,Accounting,>= 1 Year,vu_m1,Valuation,430,,,,,,,,,,,,,,,,
2023-01-01,InvestForte Wealth,Accounting,< 1 Year,vu_m3,Valuation,430,,,,,,,,,,,,,,,,
2023-02-01,InvestForte Wealth,Accounting,< 1 Year,rp_m4,Reporting,430,,,,,,,,,,,,,,,,
2023-03-01,CapitalQuest Finance,Wealth Management,< 1 Year,an_m6,Analysis,430,,,,,,,,,,,,,,,,
2023-04-01,FinanceCraft Solutions,Wealth Management,< 1 Year,an_m4,Analysis,430,,,,,,,,,,,,,,,,
2023-04-01,WiseHarbor Management,Consulting,>= 1 Year,fc_m1,Forecasting,430,,,,,,,,,,,,,,,,
2023-04-01,EquiPulse Finance,Accounting,>= 1 Year,rp_m1,Reporting,430,,,,,,,,,,,,,,,,
2023-04-01,FinanceCraft Solutions,Wealth Management,< 1 Year,rp_m4,Reporting,430,,,,,,,,,,,,,,,,
2023-05-01,SecureHarbor Advisors,Wealth Management,>= 1 Year,fc_m4,Forecasting,430,,,,,,,,,,,,,,,,
2023-06-01,TrustWave Capital,Accounting,>= 1 Year,vu_m5,Valuation,430,,,,,,,,,,,,,,,,
2023-06-01,GrowthMosaic Financial,Accounting,>= 1 Year,vu_m6,Valuation,430,,,,,,,,,,,,,,,,
2020-03-01,GrowthGlide Investments,Consulting,>= 1 Year,an_m6,Analysis,425,,,,,,,,,,,,,,,,
2020-03-01,FortunaFund Management,Consulting,>= 1 Year,rp_m3,Reporting,425,,,,,,,,,,,,,,,,
2020-04-01,ApexPulse Finance,Wealth Management,>= 1 Year,an_m6,Analysis,425,,,,,,,,,,,,,,,,
2020-05-01,CoinWise Financial,Research,>= 1 Year,vu_m3,Valuation,425,,,,,,,,,,,,,,,,
2020-06-01,PrimeEagle Financial,Research,>= 1 Year,rp_m1,Reporting,425,,,,,,,,,,,,,,,,
2020-06-01,WiseEdge Capital,Accounting,>= 1 Year,vu_m3,Valuation,425,,,,,,,,,,,,,,,,
2020-07-01,SilverCrest Finance,Accounting,>= 1 Year,rp_m2,Reporting,425,,,,,,,,,,,,,,,,
2020-09-01,PrimeEagle Financial,Research,>= 1 Year,vu_m1,Valuation,425,,,,,,,,,,,,,,,,
2020-09-01,BlueStar Investments,Consulting,>= 1 Year,vu_m3,Valuation,425,,,,,,,,,,,,,,,,
2020-09-01,BlueStar Investments,Consulting,>= 1 Year,vu_m6,Valuation,425,,,,,,,,,,,,,,,,
2020-10-01,TrustLink Financial,Accounting,>= 1 Year,vu_m3,Valuation,425,,,,,,,,,,,,,,,,
2020-11-01,WiseEdge Capital,Accounting,>= 1 Year,vu_m3,Valuation,425,,,,,,,,,,,,,,,,
2020-12-01,DollarVista Advisors,Research,>= 1 Year,rp_m2,Reporting,425,,,,,,,,,,,,,,,,
2021-02-01,TradeMark Financial,Accounting,>= 1 Year,an_m6,Analysis,425,,,,,,,,,,,,,,,,
2021-02-01,TrustPulse Consultants,Accounting,>= 1 Year,rp_m1,Reporting,425,,,,,,,,,,,,,,,,
2021-02-01,ApexPulse Finance,Wealth Management,>= 1 Year,vu_m6,Valuation,425,,,,,,,,,,,,,,,,
2021-03-01,PlatinumPulse Investments,Consulting,>= 1 Year,ac_m3,Accounting,425,,,,,,,,,,,,,,,,
2021-04-01,EquiGrowth Management,Accounting,>= 1 Year,ac_m4,Accounting,425,,,,,,,,,,,,,,,,
2021-06-01,TrustPulse Consultants,Accounting,>= 1 Year,ac_m5,Accounting,425,,,,,,,,,,,,,,,,
2021-07-01,DollarHarvest Holdings,Accounting,>= 1 Year,ac_m5,Accounting,425,,,,,,,,,,,,,,,,
2021-08-01,TradeWave Holdings,Consulting,>= 1 Year,an_m7,Analysis,212.5,,,,,,,,,,,,,,,,
2021-08-01,DollarBridge Consultants,Consulting,>= 1 Year,rp_m2,Reporting,425,,,,,,,,,,,,,,,,
2021-09-01,GoldenAge Finance,Research,>= 1 Year,ac_m4,Accounting,425,,,,,,,,,,,,,,,,
2021-10-01,ApexPointe Holdings,Accounting,>= 1 Year,rp_m6,Reporting,425,,,,,,,,,,,,,,,,
2021-12-01,QuantumEdge Financial,Research,>= 1 Year,ac_m5,Accounting,425,,,,,,,,,,,,,,,,
2021-12-01,SilverLuxe Capital,Research,>= 1 Year,an_m7,Analysis,212.5,,,,,,,,,,,,,,,,
2022-01-01,EquiEdge Financial,Research,>= 1 Year,rp_m3,Reporting,425,,,,,,,,,,,,,,,,
2022-01-01,EquiEdge Financial,Research,>= 1 Year,vu_m3,Valuation,425,,,,,,,,,,,,,,,,
2022-01-01,WiseHarbor Management,Consulting,>= 1 Year,vu_m6,Valuation,425,,,,,,,,,,,,,,,,
2022-02-01,CoinCrafter Consultants,Accounting,>= 1 Year,an_m7,Analysis,212.5,,,,,,,,,,,,,,,,
2022-02-01,FinanceFusion Group,Research,>= 1 Year,vu_m5,Valuation,425,,,,,,,,,,,,,,,,
2022-03-01,CoinTrust Consultants,Research,>= 1 Year,vu_m3,Valuation,425,,,,,,,,,,,,,,,,
2022-04-01,WiseHarbor Management,Consulting,>= 1 Year,ac_m5,Accounting,425,,,,,,,,,,,,,,,,
2022-04-01,FinanceLoom Group,Consulting,>= 1 Year,vu_m3,Valuation,425,,,,,,,,,,,,,,,,
2022-04-01,ApexEdge Capital,Consulting,>= 1 Year,vu_m5,Valuation,425,,,,,,,,,,,,,,,,
2022-04-01,TrustSphere Finance,Consulting,>= 1 Year,vu_m5,Valuation,425,,,,,,,,,,,,,,,,
2022-06-01,TrueFunds Consultants,Wealth Management,>= 1 Year,an_m6,Analysis,425,,,,,,,,,,,,,,,,
2022-06-01,GrowthGlide Investments,Consulting,>= 1 Year,vu_m3,Valuation,425,,,,,,,,,,,,,,,,
2022-07-01,DollarHarvest Holdings,Accounting,>= 1 Year,an_m4,Analysis,425,,,,,,,,,,,,,,,,
2022-07-01,GrowthGlide Investments,Consulting,>= 1 Year,vu_m3,Valuation,425,,,,,,,,,,,,,,,,
2022-08-01,StellarMax Financial,Consulting,>= 1 Year,vu_m5,Valuation,425,,,,,,,,,,,,,,,,
2022-09-01,TradeMark Financial,Accounting,>= 1 Year,an_m6,Analysis,425,,,,,,,,,,,,,,,,
2022-09-01,BlueStar Investments,Consulting,>= 1 Year,vu_m3,Valuation,425,,,,,,,,,,,,,,,,
2022-09-01,EquiEdge Financial,Research,>= 1 Year,vu_m6,Valuation,425,,,,,,,,,,,,,,,,
2022-10-01,PlatinumPulse Investments,Consulting,>= 1 Year,rp_m3,Reporting,425,,,,,,,,,,,,,,,,
2022-11-01,MoneyCrafters Investments,Research,>= 1 Year,an_m7,Analysis,212.5,,,,,,,,,,,,,,,,
2022-12-01,NovaFunds Advisors,Accounting,>= 1 Year,rp_m2,Reporting,425,,,,,,,,,,,,,,,,
2023-01-01,CoinNova Advisors,Research,>= 1 Year,fc_m1,Forecasting,425,,,,,,,,,,,,,,,,
2023-02-01,QuantumPeak Advisors,Accounting,< 1 Year,vu_m3,Valuation,425,,,,,,,,,,,,,,,,
2023-02-01,CapitalHarvest Ventures,Wealth Management,>= 1 Year,vu_m5,Valuation,425,,,,,,,,,,,,,,,,
2023-03-01,BeaconWealth Solutions,Consulting,>= 1 Year,ac_m3,Accounting,425,,,,,,,,,,,,,,,,
2023-03-01,CapitalQuest Finance,Wealth Management,< 1 Year,an_m4,Analysis,425,,,,,,,,,,,,,,,,
2023-03-01,FortunaFund Management,Consulting,>= 1 Year,rp_m3,Reporting,425,,,,,,,,,,,,,,,,
2023-03-01,QuantumWealth Strategies,Wealth Management,>= 1 Year,rp_m6,Reporting,425,,,,,,,,,,,,,,,,
2023-03-01,GrowthMosaic Financial,Accounting,>= 1 Year,vu_m3,Valuation,425,,,,,,,,,,,,,,,,
2023-04-01,BeaconMatrix Ventures,Wealth Management,< 1 Year,an_m7,Analysis,212.5,,,,,,,,,,,,,,,,
2023-04-01,QuantumPeak Advisors,Accounting,< 1 Year,fc_m1,Forecasting,425,,,,,,,,,,,,,,,,
2023-04-01,WealthStrive Advisors,Research,>= 1 Year,fc_m1,Forecasting,425,,,,,,,,,,,,,,,,
2023-04-01,QuantumPeak Advisors,Accounting,< 1 Year,rp_m4,Reporting,425,,,,,,,,,,,,,,,,
2023-04-01,WealthStrive Advisors,Research,>= 1 Year,rp_m4,Reporting,425,,,,,,,,,,,,,,,,
2023-05-01,StarQuest Investments,Research,>= 1 Year,an_m7,Analysis,212.5,,,,,,,,,,,,,,,,
2023-05-01,FinanceFusion Group,Research,>= 1 Year,vu_m6,Valuation,425,,,,,,,,,,,,,,,,
2023-06-01,EquiPulse Finance,Accounting,>= 1 Year,rp_m4,Reporting,425,,,,,,,,,,,,,,,,
2023-06-01,FinanceFusion Group,Research,>= 1 Year,vu_m6,Valuation,425,,,,,,,,,,,,,,,,
2020-05-01,TrustPoint Finance,Wealth Management,>= 1 Year,fc_m5,Forecasting,420,,,,,,,,,,,,,,,,
2020-08-01,ApexPulse Finance,Wealth Management,>= 1 Year,vu_m3,Valuation,420,,,,,,,,,,,,,,,,
2020-11-01,EquiGrowth Management,Accounting,>= 1 Year,ac_m5,Accounting,420,,,,,,,,,,,,,,,,
2020-11-01,FortunaFund Management,Consulting,>= 1 Year,rp_m3,Reporting,420,,,,,,,,,,,,,,,,
2020-12-01,FundFirst Enterprises,Wealth Management,>= 1 Year,an_m7,Analysis,210,,,,,,,,,,,,,,,,
2020-12-01,FortunaFund Management,Consulting,>= 1 Year,rp_m3,Reporting,420,,,,,,,,,,,,,,,,
2021-02-01,TrustPulse Consultants,Accounting,>= 1 Year,ac_m5,Accounting,420,,,,,,,,,,,,,,,,
2021-02-01,CoinNova Advisors,Research,>= 1 Year,an_m6,Analysis,420,,,,,,,,,,,,,,,,
2021-02-01,StarQuest Investments,Research,>= 1 Year,an_m7,Analysis,210,,,,,,,,,,,,,,,,
2021-03-01,ProsperPlus Capital,Accounting,>= 1 Year,rp_m4,Reporting,420,,,,,,,,,,,,,,,,
2021-04-01,TradeMark Financial,Accounting,>= 1 Year,an_m7,Analysis,210,,,,,,,,,,,,,,,,
2021-04-01,FortunaFund Management,Consulting,>= 1 Year,rp_m3,Reporting,420,,,,,,,,,,,,,,,,
2021-04-01,CoinTrust Consultants,Research,>= 1 Year,rp_m4,Reporting,420,,,,,,,,,,,,,,,,
2021-06-01,DollarHarvest Holdings,Accounting,>= 1 Year,an_m6,Analysis,420,,,,,,,,,,,,,,,,
2021-06-01,GoldenPeak Investments,Research,>= 1 Year,an_m7,Analysis,210,,,,,,,,,,,,,,,,
2021-06-01,CoinWise Financial,Research,>= 1 Year,rp_m3,Reporting,420,,,,,,,,,,,,,,,,
2021-07-01,PrimeEagle Financial,Research,>= 1 Year,vu_m3,Valuation,420,,,,,,,,,,,,,,,,
2021-07-01,CapitalCrafters Finance,Research,>= 1 Year,vu_m3,Valuation,420,,,,,,,,,,,,,,,,
2021-08-01,GrowthVista Finance,Wealth Management,>= 1 Year,an_m7,Analysis,210,,,,,,,,,,,,,,,,
2021-08-01,BeaconCrest Ventures,Wealth Management,>= 1 Year,rp_m3,Reporting,420,,,,,,,,,,,,,,,,
2021-09-01,BeaconWealth Partners,Consulting,>= 1 Year,ac_m3,Accounting,420,,,,,,,,,,,,,,,,
2021-10-01,WiseHarbor Management,Consulting,>= 1 Year,fc_m1,Forecasting,420,,,,,,,,,,,,,,,,
2021-10-01,WiseHarbor Management,Consulting,>= 1 Year,vu_m3,Valuation,420,,,,,,,,,,,,,,,,
2021-11-01,PlatinumBridge Investments,Accounting,>= 1 Year,an_m7,Analysis,210,,,,,,,,,,,,,,,,
2021-11-01,DollarHarvest Holdings,Accounting,>= 1 Year,vu_m1,Valuation,420,,,,,,,,,,,,,,,,
2021-12-01,QuantumEdge Financial,Research,>= 1 Year,an_m6,Analysis,420,,,,,,,,,,,,,,,,
2021-12-01,NovaBucks Financial,Wealth Management,>= 1 Year,rp_m1,Reporting,420,,,,,,,,,,,,,,,,
2021-12-01,BeaconCrest Ventures,Wealth Management,>= 1 Year,vu_m6,Valuation,420,,,,,,,,,,,,,,,,
2022-01-01,GoldenAge Finance,Research,>= 1 Year,ac_m4,Accounting,420,,,,,,,,,,,,,,,,
2022-01-01,FortunaFund Management,Consulting,>= 1 Year,fc_m4,Forecasting,420,,,,,,,,,,,,,,,,
2022-01-01,InvestHarbor Partners,Wealth Management,>= 1 Year,vu_m3,Valuation,420,,,,,,,,,,,,,,,,
2022-01-01,EquiEdge Financial,Research,>= 1 Year,vu_m6,Valuation,420,,,,,,,,,,,,,,,,
2022-03-01,BlueStar Investments,Consulting,>= 1 Year,an_m6,Analysis,420,,,,,,,,,,,,,,,,
2022-03-01,CoinNova Advisors,Research,>= 1 Year,rp_m2,Reporting,420,,,,,,,,,,,,,,,,
2022-04-01,SilverLuxe Capital,Research,>= 1 Year,an_m7,Analysis,210,,,,,,,,,,,,,,,,
2022-04-01,PlatinumPulse Investments,Consulting,>= 1 Year,vu_m1,Valuation,420,,,,,,,,,,,,,,,,
2022-04-01,BlueStar Investments,Consulting,>= 1 Year,vu_m3,Valuation,420,,,,,,,,,,,,,,,,
2022-05-01,CoinNova Advisors,Research,>= 1 Year,an_m6,Analysis,420,,,,,,,,,,,,,,,,
2022-05-01,TrueFunds Consultants,Wealth Management,>= 1 Year,an_m6,Analysis,420,,,,,,,,,,,,,,,,
2022-06-01,WiseHarbor Management,Consulting,>= 1 Year,ac_m5,Accounting,420,,,,,,,,,,,,,,,,
2022-07-01,WiseTrust Advisors,Wealth Management,>= 1 Year,vu_m5,Valuation,420,,,,,,,,,,,,,,,,
2022-08-01,EquiPulse Finance,Accounting,>= 1 Year,fc_m1,Forecasting,420,,,,,,,,,,,,,,,,
2022-08-01,EquiEdge Financial,Research,>= 1 Year,rp_m3,Reporting,420,,,,,,,,,,,,,,,,
2022-08-01,FortunaFund Management,Consulting,>= 1 Year,rp_m3,Reporting,420,,,,,,,,,,,,,,,,
2022-08-01,EquiEdge Financial,Research,>= 1 Year,vu_m3,Valuation,420,,,,,,,,,,,,,,,,
2022-09-01,EquiPulse Finance,Accounting,>= 1 Year,fc_m1,Forecasting,420,,,,,,,,,,,,,,,,
2022-09-01,ApexPointe Holdings,Accounting,>= 1 Year,rp_m6,Reporting,420,,,,,,,,,,,,,,,,
2022-10-01,CoinGuard Advisors,Accounting,>= 1 Year,rp_m3,Reporting,420,,,,,,,,,,,,,,,,
2022-10-01,CoinTrust Consultants,Research,>= 1 Year,vu_m3,Valuation,420,,,,,,,,,,,,,,,,
2022-11-01,EquiPulse Finance,Accounting,>= 1 Year,fc_m1,Forecasting,420,,,,,,,,,,,,,,,,
2022-12-01,EquiEdge Financial,Research,>= 1 Year,ac_m5,Accounting,420,,,,,,,,,,,,,,,,
2023-01-01,EquiWealth Advisors,Consulting,>= 1 Year,an_m7,Analysis,210,,,,,,,,,,,,,,,,
2023-01-01,BlueHorizon Finance,Accounting,>= 1 Year,vu_m3,Valuation,420,,,,,,,,,,,,,,,,
2023-02-01,QuantumPeak Advisors,Accounting,< 1 Year,vu_m6,Valuation,420,,,,,,,,,,,,,,,,
2023-03-01,CapitalQuest Finance,Wealth Management,< 1 Year,rp_m1,Reporting,420,,,,,,,,,,,,,,,,
2023-03-01,TrustWave Capital,Accounting,>= 1 Year,vu_m5,Valuation,420,,,,,,,,,,,,,,,,
2023-04-01,PlatinumBridge Investments,Accounting,>= 1 Year,an_m7,Analysis,210,,,,,,,,,,,,,,,,
2023-04-01,InvestSphere Ventures,Research,>= 1 Year,an_m7,Analysis,210,,,,,,,,,,,,,,,,
2023-04-01,PlatinumPulse Investments,Consulting,>= 1 Year,rp_m3,Reporting,420,,,,,,,,,,,,,,,,
2023-04-01,StellarMax Financial,Consulting,>= 1 Year,vu_m5,Valuation,420,,,,,,,,,,,,,,,,
2023-05-01,FundHorizon Partners,Wealth Management,>= 1 Year,ac_m3,Accounting,420,,,,,,,,,,,,,,,,
2023-05-01,WealthStrive Advisors,Research,>= 1 Year,rp_m1,Reporting,420,,,,,,,,,,,,,,,,
2023-05-01,EquiPulse Finance,Accounting,>= 1 Year,rp_m1,Reporting,420,,,,,,,,,,,,,,,,
2023-05-01,PrimeEagle Financial,Research,>= 1 Year,rp_m4,Reporting,420,,,,,,,,,,,,,,,,
2023-05-01,InvestSphere Ventures,Research,>= 1 Year,vu_m3,Valuation,420,,,,,,,,,,,,,,,,
2023-06-01,ApexPulse Finance,Wealth Management,>= 1 Year,vu_m1,Valuation,420,,,,,,,,,,,,,,,,
2020-03-01,DollarHarvest Holdings,Accounting,>= 1 Year,vu_m3,Valuation,415,,,,,,,,,,,,,,,,
2020-05-01,TradeMark Financial,Accounting,>= 1 Year,an_m6,Analysis,415,,,,,,,,,,,,,,,,
2020-05-01,FinanceFusion Group,Research,>= 1 Year,vu_m3,Valuation,415,,,,,,,,,,,,,,,,
2020-07-01,CoinWise Financial,Research,>= 1 Year,vu_m3,Valuation,415,,,,,,,,,,,,,,,,
2020-08-01,NovaBucks Financial,Wealth Management,>= 1 Year,ac_m5,Accounting,415,,,,,,,,,,,,,,,,
2020-09-01,TradeWave Holdings,Consulting,>= 1 Year,an_m7,Analysis,207.5,,,,,,,,,,,,,,,,
2020-09-01,BlueStar Investments,Consulting,>= 1 Year,vu_m1,Valuation,415,,,,,,,,,,,,,,,,
2020-10-01,TradeWave Holdings,Consulting,>= 1 Year,an_m7,Analysis,207.5,,,,,,,,,,,,,,,,
2020-10-01,GoldHarbor Advisors,Research,>= 1 Year,vu_m6,Valuation,415,,,,,,,,,,,,,,,,
2020-11-01,BlueStar Investments,Consulting,>= 1 Year,vu_m1,Valuation,415,,,,,,,,,,,,,,,,
2020-12-01,GrowthGlide Investments,Consulting,>= 1 Year,vu_m3,Valuation,415,,,,,,,,,,,,,,,,
